城市,线路名称,级别,新车号,旧车号,车型,合同编号,上刊内容,实际上刊时间,预计下刊时间,刊期,类别,车辆状态,营销中心,车牌号,车辆描述,公司名称,分公司名称,客户名称
北京,  ‘365,A++,47515,47515,JNP6120GC,BB15-公司-003,海润嘉4S店日产,2015/11/2 0:00,2015/12/2 0:00,30,,运营车,七彩,京AB9096,单机,大公共公司,客四,北京海润嘉汽车销售服务有限公司
北京,  ‘365,A++,47516,47516,JNP6120GC,,,,,,,运营车,七彩,京AB9075,单机,大公共公司,客四,
北京,  ‘365,A++,47482,47482,JNP6120GC,,,,,,,运营车,七彩,京AB3786,单机,大公共公司,客四,
北京,  ‘365,A++,47483,47483,JNP6120GC,,,,,,,运营车,七彩,京AB3746,单机,大公共公司,客四,
北京,  ‘365,A++,47484,47484,JNP6120GC,,,,,,,运营车,七彩,京AB3797,单机,大公共公司,客四,
北京,  ‘365,A++,47485,47485,JNP6120GC,BB15-QC-134,驴妈妈旅游网,2015/7/12 0:00,2015/10/10 0:00,90,,运营车,七彩,京AB3765,单机,大公共公司,客四,北京尚诚伟杰广告有限公司
北京,  ‘365,A++,47505,47505,JNP6120GC,,,,,,,运营车,七彩,京AB9106,单机,大公共公司,客四,
北京,  ‘365,A++,47506,47506,JNP6120GC,,,,,,,运营车,七彩,京AB9040,单机,大公共公司,客四,
北京,  ‘365,A++,47507,47507,JNP6120GC,,,,,,,运营车,七彩,京AB9098,单机,大公共公司,客四,
北京,  ‘365,A++,47502,47502,JNP6120GC,BB15-公司-003,海润嘉4S店日产,2015/11/2 0:00,2015/12/2 0:00,30,,运营车,七彩,京AB9091,单机,大公共公司,客四,北京海润嘉汽车销售服务有限公司
北京,  ‘365,A++,47503,47503,JNP6120GC,BB15-公司-003,海润嘉4S店日产,2015/11/2 0:00,2015/12/2 0:00,30,,运营车,七彩,京AB9062,单机,大公共公司,客四,北京海润嘉汽车销售服务有限公司
北京,  ‘365,A++,410193,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9517,单机,大公共公司,客四,
北京,  ‘365,A++,410194,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9571,单机,大公共公司,客四,
北京,  ‘365,A++,410195,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9563,单机,大公共公司,客四,
北京,  ‘365,A++,410196,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9576,单机,大公共公司,客四,
北京,  ‘365,A++,410197,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9579,单机,大公共公司,客四,
北京,  ‘365,A++,410198,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV5313,单机,大公共公司,客四,
北京,  ‘365,A++,410199,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9569,单机,大公共公司,客四,
北京,  ‘365,A++,410200,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9570,单机,大公共公司,客四,
北京,  ‘365,A++,410201,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9553,单机,大公共公司,客四,
北京,  ‘365,A++,410202,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV5306,单机,大公共公司,客四,
北京,  ‘365,A++,410203,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV5308,单机,大公共公司,客四,
北京,  ‘365,A++,410204,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9509,单机,大公共公司,客四,
北京,  ‘365,A++,410205,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9581,单机,大公共公司,客四,
北京,  ‘365,A++,410206,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9573,单机,大公共公司,客四,
北京,  ‘365,A++,410207,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9537,单机,大公共公司,客四,
北京,  ‘365,A++,410208,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9566,单机,大公共公司,客四,
北京,  ‘365,A++,410209,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9565,单机,大公共公司,客四,
北京,  ‘365,A++,410210,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9539,单机,大公共公司,客四,
北京,  ‘365,A++,410211,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9316,单机,大公共公司,客四,
北京,  ‘365,A++,410212,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9528,单机,大公共公司,客四,
北京,  ‘365,A++,410213,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9580,单机,大公共公司,客四,
北京,  ‘365,A++,410214,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV5297,单机,大公共公司,客四,
北京,  ‘365,A++,410215,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV5326,单机,大公共公司,客四,
北京,  ‘365,A++,410216,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV5317,单机,大公共公司,客四,
北京,  ‘365,A++,410217,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV9315,单机,大公共公司,客四,
北京,  ‘365,A++,410218,,BJ6123C7BTD-1,,,,,,,运营车,七彩,京AV5336,单机,大公共公司,客四,
北京,  ‘364,A,53201,53201,DD6129S31,BB15-SC-005,北京美迪中医皮肤病医院有限责任公司,2015/7/22 0:00,2016/7/21 0:00,365,,运营车,自营中心,京A/B6406,单机,大公共公司,客五,北京世巴传媒有限公司
北京,  ‘364,A,53202,53202,DD6129S31,BB15-SC-005,北京美迪中医皮肤病医院有限责任公司,2015/7/22 0:00,2016/7/21 0:00,365,,运营车,自营中心,京A/B6407,单机,大公共公司,客五,北京世巴传媒有限公司
北京,  ‘364,A,53286,53286,XMQ6125G,,,,,,,运营车,自营中心,京A/B3079,单机,大公共公司,客五,
北京,  ‘364,A,53292,53292,XMQ6125G,,,,,,,运营车,自营中心,京A/B3092,单机,大公共公司,客五,
北京,  ‘364,A,53301,53301,XMQ6125G,,,,,,,运营车,自营中心,京A/B3100,单机,大公共公司,客五,
北京,  ‘364,A,53299,53299,XMQ6125G,,,,,,,运营车,自营中心,京A/B3101,单机,大公共公司,客五,
北京,  ‘364,A,53148,53148,DD6129S31,,,,,,,运营车,自营中心,京A/B6366,单机,大公共公司,客五,
北京,  ‘364,A,53149,53149,DD6129S31,,,,,,,运营车,自营中心,京A/B6367,单机,大公共公司,客五,
北京,  ‘364,A,53150,53150,DD6129S31,,,,,,,运营车,自营中心,京A/B6368,单机,大公共公司,客五,
北京,  ‘364,A,53158,53158,DD6129S31,,,,,,,运营车,自营中心,京A/B6381,单机,大公共公司,客五,
北京,  ‘364,A,53159,53159,DD6129S31,,,,,,,运营车,自营中心,京A/B6386,单机,大公共公司,客五,
北京,  ‘364,A,53160,53160,DD6129S31,,,,,,,运营车,自营中心,京A/B6390,单机,大公共公司,客五,
北京,  ‘364,A,53156,53156,DD6129S31,BB15-SC-005,北京美迪中医皮肤病医院有限责任公司,2015/7/22 0:00,2016/7/21 0:00,365,,运营车,自营中心,京A/B6378,单机,大公共公司,客五,北京世巴传媒有限公司
北京,  ‘364,A,53151,53151,DD6129S31,,,,,,,运营车,自营中心,京A/B6369,单机,大公共公司,客五,
北京,  ‘364,A,53091,53091,DD6129S31,,,,,,,运营车,自营中心,京A/B6200,单机,大公共公司,客五,
北京,  ‘364,A,53092,53092,DD6129S31,,,,,,,运营车,自营中心,京A/B6201,单机,大公共公司,客五,
北京,  ‘364,A,53093,53093,DD6129S31,,,,,,,运营车,自营中心,京A/B6202,单机,大公共公司,客五,
北京,  ‘364,A,53094,53094,DD6129S31,,,,,,,运营车,自营中心,京A/B6203,单机,大公共公司,客五,
北京,  ‘364,A,53095,53095,DD6129S31,,,,,,,运营车,自营中心,京A/B6205,单机,大公共公司,客五,
北京,  ‘364,A,53096,53096,DD6129S31,BB15-SC-005,北京美迪中医皮肤病医院有限责任公司,2015/7/22 0:00,2016/7/21 0:00,365,,运营车,自营中心,京A/B6206,单机,大公共公司,客五,北京世巴传媒有限公司
北京,  ‘363,A,710060,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3450,单机,大公共公司,客七,
北京,  ‘363,A,710058,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3446,单机,大公共公司,客七,
北京,  ‘363,A,710053,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3438,单机,大公共公司,客七,
北京,  ‘363,A,710054,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3439,单机,大公共公司,客七,
北京,  ‘363,A,710055,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3442,单机,大公共公司,客七,
北京,  ‘363,A,710051,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3435,单机,大公共公司,客七,
北京,  ‘363,A,710062,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3455,单机,大公共公司,客七,
北京,  ‘363,A,710052,,BJ6123C7BTD,BB15-SC-005,北京美迪中医皮肤病医院有限责任公司,2015/7/22 0:00,2016/7/21 0:00,365,,运营车,自营中心,京A/K3437,单机,大公共公司,客七,北京世巴传媒有限公司
北京,  ‘363,A,710061,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3453,单机,大公共公司,客七,
北京,  ‘363,A,710057,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3445,单机,大公共公司,客七,
北京,  ‘363,A,710063,,BJ6123C7BTD,BB15-SC-005,北京美迪中医皮肤病医院有限责任公司,2015/7/22 0:00,2016/7/21 0:00,365,,运营车,自营中心,京A/K3459,单机,大公共公司,客七,北京世巴传媒有限公司
北京,  ‘363,A,710064,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3460,单机,大公共公司,客七,
北京,  ‘363,A,710059,,BJ6123C7BTD,BB15-SC-005,北京美迪中医皮肤病医院有限责任公司,2015/7/22 0:00,2016/7/21 0:00,365,,运营车,自营中心,京A/K3447,单机,大公共公司,客七,北京世巴传媒有限公司
北京,  ‘363,A,710065,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3475,单机,大公共公司,客七,
北京,  ‘363,A,710056,,BJ6123C7BTD,,,,,,,运营车,自营中心,京A/K3444,单机,大公共公司,客七,
北京,  ‘363,A,710066,,BJ6123C7BCD-2,,,,,,,运营车,自营中心,京AQ6831,单机,大公共公司,客七,
北京,  ‘362,A+,420180,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0629,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420181,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0659,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420182,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0735,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420183,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0752,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420184,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0656,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420185,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0713,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420186,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AV9337,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420187,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0613,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420188,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0605,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420189,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0729,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420190,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0725,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420191,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0615,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420192,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0738,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420193,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0657,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420194,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0663,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420195,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0651,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420196,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0653,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420197,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0730,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420198,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0639,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420199,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0621,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420200,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0732,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420201,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0633,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420202,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0720,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420203,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0650,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420204,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AW0751,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420106,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AP4358,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420107,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AP4380,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,420108,,BJ6160C6CCD,,,,,,,运营车,自营中心,京AP4273,16米巡洋舰,大公共公司,客四,
北京,  ‘362,A+,43234,43234,XMQ6125G,,,,,,,机动车,自营中心,京AB9119,单机,大公共公司,客四,
北京,  ‘362,A+,43242,43242,XMQ6125G,,,,,,,运营车,自营中心,京AB9087,单机,大公共公司,客四,
北京,  ‘362,A+,43243,43243,XMQ6125G,,,,,,,运营车,自营中心,京AB9132,单机,大公共公司,客四,
北京,  ‘361,A++,121111,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1860,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121112,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1853,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121113,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1799,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121114,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1818,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121115,,BJ6160C6CCD,BB15-QC-198,爱屋吉屋,2015/9/19 0:00,2015/12/18 0:00,90,,运营车,七彩,京AR1707,16米巡洋舰,大公共公司,客一,北京鼎迅传媒广告有限公司
北京,  ‘361,A++,121116,,BJ6160C6CCD,BB15-QC-198,爱屋吉屋,2015/9/19 0:00,2015/12/18 0:00,90,,运营车,七彩,京AR1832,16米巡洋舰,大公共公司,客一,北京鼎迅传媒广告有限公司
北京,  ‘361,A++,121117,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1825,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121118,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1868,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121119,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1805,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121120,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1830,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121121,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1765,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121122,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1815,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121123,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1802,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121124,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1870,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121125,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1736,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121126,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1869,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121127,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1831,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121128,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1858,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121129,,BJ6160C6CCD,BB15-QC-196, 燕达金色年华健康养护中心,2015/9/18 0:00,2015/12/17 0:00,90,,运营车,七彩,京AR1856,16米巡洋舰,大公共公司,客一,北京润泽环宇广告有限公司
北京,  ‘361,A++,121130,,BJ6160C6CCD,BB15-QC-196, 燕达金色年华健康养护中心,2015/9/18 0:00,2015/12/17 0:00,90,,运营车,七彩,京AR1723,16米巡洋舰,大公共公司,客一,北京润泽环宇广告有限公司
北京,  ‘361,A++,121131,,BJ6160C6CCD,BB15-SC-002,凤凰妇科医院,2015/2/6 0:00,2015/11/3 0:00,270,,运营车,七彩,京AR1817,16米巡洋舰,大公共公司,客一,北京宝地广告有限公司
北京,  ‘361,A++,121132,,BJ6160C6CCD,BB15-SC-002,凤凰妇科医院,2015/2/6 0:00,2015/11/3 0:00,270,,运营车,七彩,京AR1859,16米巡洋舰,大公共公司,客一,北京宝地广告有限公司
北京,  ‘361,A++,121133,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1705,16米巡洋舰,大公共公司,客一,
北京,  ‘361,A++,121134,,BJ6160C6CCD,,,,,,,运营车,七彩,京AR1850,16米巡洋舰,大公共公司,客一,
北京,  ‘360快,A,420056,,BJ6160C6CCD,BB15-白马-151,中粮红酒（单层）,2015/9/18 0:00,2016/3/16 0:00,90,,运营车,白马,京AP3257,16米巡洋舰,大公共公司,客四,北京润德众合广告有限公司
北京,  ‘360快,A,420057,,BJ6160C6CCD,BB15-白马-100-3,天猫（单层）,2015/10/9 0:00,2015/11/8 0:00,30,,运营车,白马,京AP1984,16米巡洋舰,大公共公司,客四,北京润德众合广告有限公司
北京,  ‘360快,A,420058,,BJ6160C6CCD,BB15-白马-125-1,六个核桃（单层）,2015/8/9 0:00,2015/11/7 0:00,90,,运营车,白马,京AP3214,16米巡洋舰,大公共公司,客四,北京迈捷广告有限公司
北京,  ‘360快,A,420059,,BJ6160C6CCD,BB15-白马-125-3,六个核桃（第三批）,2015/9/4 0:00,2015/12/3 0:00,90,,运营车,白马,京AP3207,16米巡洋舰,大公共公司,客四,北京迈捷广告有限公司
北京,  ‘360快,A,420060,,BJ6160C6CCD,BB15-白马-151,中粮红酒（单层）,2015/9/18 0:00,2016/3/16 0:00,90,,运营车,白马,京AP3258,16米巡洋舰,大公共公司,客四,北京润德众合广告有限公司
北京,  ‘360快,A,420061,,BJ6160C6CCD,BB15-白马-125-3,六个核桃（第三批）,2015/9/4 0:00,2015/12/3 0:00,90,,运营车,白马,京AP0544,16米巡洋舰,大公共公司,客四,北京迈捷广告有限公司
北京,  ‘360快,A,420062,,BJ6160C6CCD,BB15-白马-125-1,六个核桃（单层）,2015/8/9 0:00,2015/11/7 0:00,90,,运营车,白马,京AM4184,16米巡洋舰,大公共公司,客四,北京迈捷广告有限公司
北京,  ‘360快,A,420063,,BJ6160C6CCD,BB15-白马-100-3,天猫（单层）,2015/10/9 0:00,2015/11/8 0:00,30,,运营车,白马,京AP3273,16米巡洋舰,大公共公司,客四,北京润德众合广告有限公司
北京,  ‘360快,A,420064,,BJ6160C6CCD,BB15-白马-051,脉动,2015/5/21 0:00,2015/10/18 0:00,150,,运营车,白马,京AP3275,16米巡洋舰,大公共公司,客四,北京润德众合广告有限公司
